"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"1","","","","C","","00:00:02:28","00:00:03:11","00:00:00:13","00:00:02:28","00:00:03:11","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"2","","","","C","","00:00:03:17","00:00:03:23","00:00:00:06","00:00:03:17","00:00:03:23","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"3","","","","C","","00:00:04:03","00:00:04:04","00:00:00:01","00:00:04:03","00:00:04:04","","","","","","","0.000","","Blue","Πανωφόρι","",""
"4","","","","C","","00:00:04:07","00:00:05:09","00:00:01:02","00:00:04:07","00:00:05:09","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"5","","","","C","","00:00:05:20","00:00:07:15","00:00:01:25","00:00:05:20","00:00:07:15","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"6","","","","C","","00:00:07:22","00:00:07:27","00:00:00:05","00:00:07:22","00:00:07:27","","","","","","","0.000","","Blue","Πανωφόρι","",""
"7","","","","C","","00:00:08:08","00:00:09:07","00:00:00:29","00:00:08:08","00:00:09:07","","","","","","","0.000","","Blue","Πανωφόρι","",""
"8","","","","C","","00:00:09:18","00:00:10:19","00:00:01:01","00:00:09:18","00:00:10:19","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"9","","","","C","","00:00:10:24","00:00:11:24","00:00:01:00","00:00:10:24","00:00:11:24","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"10","","","","C","","00:00:13:09","00:00:14:16","00:00:01:07","00:00:13:09","00:00:14:16","","","","","","","0.000","","Blue","Πανωφόρι","",""
"11","","","","C","","00:00:15:10","00:00:19:19","00:00:04:09","00:00:15:10","00:00:19:19","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"12","","","","C","","00:00:20:07","00:00:21:04","00:00:00:27","00:00:20:07","00:00:21:04","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"13","","","","C","","00:00:22:01","00:00:22:09","00:00:00:08","00:00:22:01","00:00:22:09","","","","","","","0.000","","Blue","Πανωφόρι","",""
"14","","","","C","","00:00:22:12","00:00:22:23","00:00:00:11","00:00:22:12","00:00:22:23","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"15","","","","C","","00:00:22:26","00:00:23:05","00:00:00:09","00:00:22:26","00:00:23:05","","","","","","","0.000","","Blue","Πανωφόρι","",""
"16","","","","C","","00:00:23:08","00:00:23:26","00:00:00:18","00:00:23:08","00:00:23:26","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"17","","","","C","","00:00:24:16","00:00:24:23","00:00:00:07","00:00:24:16","00:00:24:23","","","","","","","0.000","","Blue","Πανωφόρι","",""
"18","","","","C","","00:00:24:29","00:00:25:10","00:00:00:11","00:00:24:29","00:00:25:10","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"19","","","","C","","00:00:26:07","00:00:28:01","00:00:01:24","00:00:26:07","00:00:28:01","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"20","","","","C","","00:00:28:06","00:00:28:24","00:00:00:18","00:00:28:06","00:00:28:24","","","","","","","0.000","","Blue","Πανωφόρι","",""
"21","","","","C","","00:00:29:02","00:00:30:00","00:00:00:28","00:00:29:02","00:00:30:00","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"22","","","","C","","00:00:30:03","00:00:30:14","00:00:00:11","00:00:30:03","00:00:30:14","","","","","","","0.000","","Blue","Πανωφόρι","",""
"23","","","","C","","00:00:30:24","00:00:30:28","00:00:00:04","00:00:30:24","00:00:30:28","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"24","","","","C","","00:00:31:07","00:00:31:17","00:00:00:10","00:00:31:07","00:00:31:17","","","","","","","0.000","","Blue","Πανωφόρι","",""
"25","","","","C","","00:00:31:21","00:00:32:25","00:00:01:04","00:00:31:21","00:00:32:25","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"26","","","","C","","00:00:33:03","00:00:33:09","00:00:00:06","00:00:33:03","00:00:33:09","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"27","","","","C","","00:00:33:08","00:00:34:13","00:00:01:05","00:00:33:08","00:00:34:13","","","","","","","0.000","","Blue","Πανωφόρι","",""
"28","","","","C","","00:00:35:18","00:00:36:15","00:00:00:27","00:00:35:18","00:00:36:15","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"29","","","","C","","00:00:36:18","00:00:37:12","00:00:00:24","00:00:36:18","00:00:37:12","","","","","","","0.000","","Blue","Πανωφόρι","",""
"30","","","","C","","00:00:38:08","00:00:38:16","00:00:00:08","00:00:38:08","00:00:38:16","","","","","","","0.000","","Blue","Πανωφόρι","",""
"31","","","","C","","00:00:38:23","00:00:39:10","00:00:00:17","00:00:38:23","00:00:39:10","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"32","","","","C","","00:00:39:16","00:00:40:18","00:00:01:02","00:00:39:16","00:00:40:18","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"33","","","","C","","00:00:40:23","00:00:41:22","00:00:00:29","00:00:40:23","00:00:41:22","","","","","","","0.000","","Blue","Πανωφόρι","",""
"34","","","","C","","00:00:41:28","00:00:42:15","00:00:00:17","00:00:41:28","00:00:42:15","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"35","","","","C","","00:00:42:17","00:00:43:19","00:00:01:02","00:00:42:17","00:00:43:19","","","","","","","0.000","","Blue","Πανωφόρι","",""
"36","","","","C","","00:00:43:21","00:00:45:24","00:00:02:03","00:00:43:21","00:00:45:24","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"37","","","","C","","00:00:46:18","00:00:47:16","00:00:00:28","00:00:46:18","00:00:47:16","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"38","","","","C","","00:00:47:18","00:00:48:25","00:00:01:07","00:00:47:18","00:00:48:25","","","","","","","0.000","","Blue","Πανωφόρι","",""
"39","","","","C","","00:00:48:27","00:00:50:03","00:00:01:06","00:00:48:27","00:00:50:03","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"40","","","","C","","00:00:50:09","00:00:54:19","00:00:04:10","00:00:50:09","00:00:54:19","","","","","","","0.000","","Blue","Πανωφόρι","",""
"41","","","","C","","00:00:54:21","00:00:57:28","00:00:03:07","00:00:54:21","00:00:57:28","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"42","","","","C","","00:00:58:00","00:00:59:05","00:00:01:05","00:00:58:00","00:00:59:05","","","","","","","0.000","","Blue","Πανωφόρι","",""
"43","","","","C","","00:00:59:09","00:00:59:23","00:00:00:14","00:00:59:09","00:00:59:23","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"44","","","","C","","00:01:00:00","00:01:01:03","00:00:01:03","00:01:00:00","00:01:01:03","","","","","","","0.000","","Blue","Πανωφόρι","",""
"45","","","","C","","00:01:02:03","00:01:05:22","00:00:03:19","00:01:02:03","00:01:05:22","","","","","","","0.000","","Blue","Πανωφόρι","",""
